1298,1275,29
1299,1276,29
1300,1277,116
1301,1278,29
1302,1279,29
1303,1280,22
1304,1281,22
1305,1282,22
1306,1283,23
1307,1284,29
1308,1285,29
1309,1286,22
1310,1287,13
1311,1288,13
1312,1289,173
1313,1290,113
1314,1291,5
1315,1292,115
1316,1293,174
1317,1294,31
1318,1295,28
1319,1296,28
1320,1297,85
1321,1298,22
1322,1299,13
1323,1300,10
1324,1301,67
1325,1302,13
1326,1303,13
1327,1304,156
1328,1305,13
1329,1306,91
1330,1307,96
1331,1308,96
1332,1309,95
1333,1310,95
1334,1311,47
1335,1312,47
1336,1313,5
1337,1314,129
1338,1315,42
1339,1316,57
1340,1317,12
1341,1318,26
1342,1319,33
1343,1320,45
1344,1321,5
1345,1322,5
1346,1323,95
1347,1324,46
1348,1325,5
1349,1326,96
1350,1327,153
1351,1328,96
1352,1329,12
1353,1330,96
1354,1331,60
1355,1332,6
1356,1333,6
1357,1334,2
1358,1335,175
1359,1336,86
1360,1337,86
1361,1338,86
1362,1339,5
1363,1340,86
1364,1341,86
1365,1342,86
1366,1343,85
1367,1344,85
1368,1345,4
1369,1346,6
1370,1347,86
1371,1348,86
1372,1349,86
1373,1350,5
1374,1351,86
1375,1352,86
1376,1353,86
1377,1354,86
1378,1355,6
1379,1356,43
1380,1357,2
1381,1358,86
1382,1359,86
1383,1360,7
1384,1361,7
1385,1362,86
1386,1363,6
1387,1364,86
1388,1365,86
1389,1366,60
1390,1367,14
1391,1368,37
1392,1369,41
1393,1370,95
1394,1371,37
1395,1372,65
1396,1373,42
1397,1374,67
1398,1374,176
1399,1375,37
1400,1376,42
1401,1377,15
1402,1378,86
1403,1379,43
1404,1379,177
1405,1380,5
1406,1381,14
1407,1382,14
1408,1383,97
1409,1384,53
1410,1385,14
1411,1386,37
1412,1387,38
1413,1388,14
1414,1389,37
1415,1390,63
1416,1391,37
1417,1392,14
1418,1393,37
1419,1394,14
1420,1395,38
1421,1396,38
1422,1397,38
1423,1398,14
1424,1399,60
1425,1400,37
1426,1401,14
1427,1402,37
1428,1403,37
1429,1404,38
1430,1405,45
1431,1406,37
1432,1407,37
1433,1408,37
1434,1409,37
1435,1410,37
1436,1411,38
1437,1412,37
1438,1413,14
1439,1414,37
1440,1415,60
1441,1416,63
1442,1417,14
1443,1418,37
1444,1419,64
1445,1420,178
1446,1421,117
1447,1422,179
1448,1423,79
1449,1424,180
1450,1425,86
1451,1426,6
1452,1427,6
1453,1428,6
1454,1429,92
1455,1430,6
1456,1431,6
1457,1432,6
1458,1433,6
1459,1434,153
1460,1435,6
1461,1436,6
1462,1437,6
1463,1438,92
1464,1439,90
1465,1440,79
1466,1441,43
1467,1442,181
1468,1443,80
1469,1444,5
1470,1445,154
1471,1446,118
1472,1447,28
1473,1448,43
1474,1449,43
1475,1450,182
1476,1450,183
1477,1451,67
1478,1452,53
1479,1453,5
1480,1454,86
1481,1455,60
1482,1456,116
1483,1457,28
1484,1458,29
1485,1459,29
1486,1460,9
1487,1461,6
1488,1462,137
1489,1463,1
1490,1464,1
1491,1465,10
1492,1466,17
1493,1467,22
1494,1468,34
1495,1469,124
1496,1470,79
1497,1471,22
1498,1472,8
1499,1473,74
1500,1474,133
1501,1475,21
1502,1476,34
1503,1477,152
1504,1478,17
1505,1479,17
1506,1480,148
1507,1481,43
1508,1482,148
1509,1483,74
1510,1484,74
1511,1485,74
1512,1486,86
1513,1487,74
1514,1488,95
1515,1489,47
1516,1490,17
1517,1491,17
1518,1492,22
1519,1493,10
1520,1494,184
1521,1495,10
1522,1496,17
